Order ID,Client ID,Order Date,Ship Mode,Segment,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
US-2015-150791,C00000170,02 October 2019,First Class,Consumer,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,292.1,4,0.5,-175.26
US-2015-150792,C00000431,12 July 2020,Standard Class,Corporate,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",508.704,6,0.2,0
US-2015-150793,C00000863,12 July 2023,Standard Class,Home Office,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",77.56,2,0,35.6776
US-2015-150794,C00000115,03 December 2022,Second Class,Consumer,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,49.632,6,0.2,16.7508
US-2015-150795,C00000248,21 September 2022,Second Class,Consumer,OFF-PA-10004947,Office Supplies,Paper,Easy-staple paper,17.12,4,0,7.704
US-2015-150796,C00000319,13 October 2019,First Class,Consumer,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,13.248,4,0.2,3.6432
US-2015-150797,C00000856,31 October 2021,Standard Class,Consumer,OFF-AR-10000246,Office Supplies,Art,Newell 318,5.56,2,0,1.4456
US-2015-150798,C00000695,10 October 2021,Same Day,Consumer,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",364.08,2,0.2,9.102
US-2015-150799,C00000736,22 March 2021,Standard Class,Consumer,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2,0.2,9.688
US-2015-150800,C00000933,04 June 2021,Second Class,Consumer,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896,3,0.7,-3.4272
US-2015-150801,C00000130,17 January 2023,Second Class,Consumer,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,1799.97,3,0,701.9883
US-2015-150802,C00000878,15 June 2021,First Class,Corporate,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,51.84,8,0,24.8832
US-2015-150803,C00000354,01 August 2020,Standard Class,Consumer,OFF-LA-10000262,Office Supplies,Labels,Avery 494,13.05,5,0,6.003
US-2015-150804,C00000929,08 March 2022,First Class,Corporate,OFF-BI-10004352,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,33.75,5,0,16.875
US-2015-150805,C00000796,22 May 2021,Standard Class,Corporate,TEC-PH-10000441,Technology,Phones,VTech DS6151,201.584,2,0.2,20.1584
US-2015-150806,C00000499,18 March 2022,Same Day,Consumer,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",9.702,3,0.7,-7.1148
US-2015-150807,C00000807,21 January 2019,Standard Class,Consumer,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,111.984,2,0.2,11.1984
US-2015-150808,C00000357,24 March 2022,Second Class,Home Office,OFF-LA-10000134,Office Supplies,Labels,Avery 511,27.72,9,0,13.3056
US-2015-150809,C00000718,02 August 2020,Standard Class,Corporate,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,43,5,0,20.21
US-2015-150810,C00000174,20 September 2020,Standard Class,Home Office,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",30.768,2,0.2,8.0766
US-2015-150811,C00000943,13 January 2021,Second Class,Consumer,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",385.686,1,0.3,-60.6078
US-2015-150812,C00000822,08 December 2019,Standard Class,Corporate,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",7.9,2,0,2.054
US-2015-150813,C00000252,28 August 2020,Standard Class,Consumer,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,635.96,4,0,165.3496
US-2015-150814,C00000078,29 November 2022,Same Day,Consumer,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,142.36,2,0,38.4372
US-2015-150815,C00000292,14 August 2020,Standard Class,Consumer,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",61.06,2,0,28.0876
US-2015-150816,C00000018,13 May 2023,Standard Class,Consumer,OFF-LA-10002475,Office Supplies,Labels,Avery 519,29.24,4,0,13.7428
US-2015-150817,C00000690,23 January 2019,Standard Class,Home Office,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,61.192,1,0.2,6.1192
US-2015-150818,C00001035,24 August 2023,Same Day,Home Office,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,20.736,4,0.2,7.2576
US-2015-150819,C00000428,22 August 2022,Standard Class,Consumer,OFF-PA-10000501,Office Supplies,Paper,Petty Cash Envelope,64.704,3,0.2,23.4552
US-2015-150820,C00000934,11 January 2021,Standard Class,Home Office,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,1.81,1,0,0.6516
US-2015-150821,C00000737,23 August 2021,Standard Class,Corporate,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,17.088,2,0.2,1.068
US-2015-150822,C00000577,05 July 2023,Standard Class,Home Office,OFF-LA-10004545,Office Supplies,Labels,Avery 50,60.144,6,0.2,20.2986
US-2015-150823,C00000804,13 January 2022,Standard Class,Home Office,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",59.76,1,0,16.7328
US-2015-150824,C00000312,29 September 2021,Standard Class,Consumer,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,12.96,2,0,6.3504
US-2015-150825,C00000934,01 December 2021,Second Class,Consumer,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,87.71,7,0,41.2237
US-2015-150826,C00000570,31 January 2019,Second Class,Home Office,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,83.92,4,0,21.8192
US-2015-150827,C00001043,20 March 2023,Standard Class,Consumer,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",62.04,5,0.2,4.653
US-2015-150828,C00000779,15 August 2020,Standard Class,Home Office,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,526.582,2,0.3,-52.6582
US-2015-150829,C00000747,05 August 2020,Second Class,Consumer,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,9.612,6,0.7,-7.3692
US-2015-150830,C00000021,14 September 2021,Same Day,Corporate,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,1,0,7.9896
US-2015-150831,C00000718,02 October 2023,First Class,Corporate,OFF-AR-10003481,Office Supplies,Art,Newell 348,13.12,4,0,3.8048
US-2015-150832,C00000118,03 April 2019,Same Day,Home Office,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",368.91,9,0,180.7659
US-2015-150833,C00000579,06 February 2020,Second Class,Consumer,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,18.62,2,0,5.3998
US-2015-150834,C00000022,10 October 2020,Standard Class,Corporate,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,719.976,3,0.2,134.9955
US-2015-150835,C00000537,04 May 2019,Standard Class,Consumer,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,239.92,8,0,23.992
US-2015-150836,C00000566,14 March 2022,First Class,Home Office,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,100.8,2,0.2,21.42
US-2015-150837,C00001000,23 August 2021,First Class,Consumer,OFF-AR-10002375,Office Supplies,Art,Newell 351,9.84,3,0,2.8536
US-2015-150838,C00000260,07 May 2021,Standard Class,Corporate,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,61.38,6,0,15.9588
US-2015-150839,C00000821,19 August 2023,First Class,Corporate,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84,4,0.2,34.742
US-2015-150840,C00000589,08 October 2019,Standard Class,Consumer,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,15.992,1,0.2,-2.9985
US-2015-150841,C00000404,18 August 2020,Standard Class,Corporate,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,31.96,2,0,1.598
US-2015-150842,C00000675,01 May 2022,Second Class,Consumer,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,12.96,2,0,6.2208
US-2015-150843,C00000091,29 December 2021,First Class,Corporate,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",27.24,3,0.2,2.724
US-2015-150844,C00000101,16 October 2019,Standard Class,Consumer,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,32.4,5,0,15.552
US-2015-150845,C00000764,28 June 2019,Standard Class,Consumer,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,143.96,4,0,69.1008
US-2015-150846,C00000569,27 April 2020,First Class,Consumer,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,393.165,3,0.5,-204.4458
US-2015-150847,C00000999,26 August 2019,First Class,Consumer,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,14.427,3,0.7,-10.5798
US-2015-150848,C00000381,30 November 2021,Second Class,Home Office,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,258.696,3,0.2,64.674
US-2015-150849,C00000114,28 November 2022,Second Class,Home Office,OFF-AR-10002818,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,87.92,4,0,26.376
US-2015-150850,C00000633,30 March 2019,Same Day,Consumer,OFF-LA-10000443,Office Supplies,Labels,Avery 501,7.38,2,0,3.4686
US-2015-150851,C00000893,04 September 2022,Same Day,Consumer,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",49.632,4,0.2,4.9632
US-2015-150852,C00000004,07 September 2022,Second Class,Corporate,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,273.896,7,0.2,92.4399
US-2015-150853,C00000560,26 August 2023,First Class,Corporate,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,46.32,4,0,18.0648
US-2015-150854,C00000709,03 January 2020,Standard Class,Consumer,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,1919.976,3,0.2,215.9973
US-2015-150855,C00000725,24 January 2022,Standard Class,Consumer,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",242.352,3,0.2,9.0882
US-2015-150856,C00000991,29 April 2020,Second Class,Home Office,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,999.98,2,0,449.991
US-2015-150857,C00000289,07 October 2019,First Class,Consumer,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,1219.96,5,0.2,381.2375
US-2015-150858,C00000828,22 August 2023,Standard Class,Home Office,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",17.04,3,0,7.668
US-2015-150859,C00000319,24 February 2020,Standard Class,Consumer,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,10499.97,3,0,5039.9856
US-2015-150860,C00000414,04 June 2021,Second Class,Consumer,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,56.82,3,0,28.41
US-2015-150861,C00000752,21 March 2023,Standard Class,Consumer,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",18.264,3,0.2,6.1641
US-2015-150862,C00000122,29 May 2021,Standard Class,Consumer,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.08,2,0.7,-0.792
US-2015-150863,C00000390,16 January 2022,Standard Class,Consumer,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",99.846,9,0.7,-83.205
US-2015-150864,C00000273,14 August 2023,Standard Class,Consumer,OFF-LA-10004689,Office Supplies,Labels,Avery 512,11.56,4,0,5.4332
US-2015-150865,C00000430,20 April 2020,Standard Class,Consumer,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24,1,0,15.2208
US-2015-150866,C00000572,10 April 2019,Standard Class,Consumer,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,78.256,2,0.2,-17.6076
US-2015-150867,C00000955,22 June 2021,Standard Class,Consumer,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,217.764,6,0.7,-384.7164
US-2015-150868,C00000479,27 February 2021,Standard Class,Consumer,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,4.36,2,0,1.7876
US-2015-150869,C00000036,29 June 2022,Standard Class,Home Office,OFF-FA-10003021,Office Supplies,Fasteners,Staples,3.76,2,0,1.316
US-2015-150870,C00000583,17 August 2019,Standard Class,Home Office,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,6.208,2,0.2,0.6984
US-2015-150871,C00000613,26 October 2021,Standard Class,Consumer,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",85.246,2,0.3,-1.2178
US-2015-150872,C00000564,26 December 2022,Standard Class,Consumer,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,450.04,2,0,58.5052
US-2015-150873,C00000202,25 October 2022,Second Class,Corporate,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1,0,6.7966
US-2015-150874,C00000775,06 October 2019,Standard Class,Consumer,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,41.36,5,0.2,13.959
US-2015-150875,C00000566,06 February 2019,Second Class,Consumer,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,19.44,3,0,9.3312
US-2015-150876,C00000238,18 May 2022,Standard Class,Consumer,OFF-LA-10002368,Office Supplies,Labels,Avery 479,2.61,1,0,1.2006
US-2015-150877,C00000704,02 May 2021,Same Day,Corporate,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,17.9,5,0,8.95
US-2015-150878,C00000369,05 December 2020,Standard Class,Consumer,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",609.98,4,0.3,-113.282
US-2015-150879,C00000963,14 February 2021,Second Class,Home Office,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,159.98,2,0,47.994
US-2015-150880,C00000362,06 December 2019,Second Class,Home Office,OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,34.44,3,0,17.22
US-2015-150881,C00000444,04 January 2023,Standard Class,Home Office,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,18.76,2,0,5.2528
US-2015-150882,C00000218,17 May 2019,Standard Class,Home Office,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,13.36,2,0,6.4128
US-2015-150883,C00000601,15 November 2022,Standard Class,Consumer,TEC-PH-10002033,Technology,Phones,Konftel 250 Conference phone - Charcoal black,911.424,4,0.2,68.3568
US-2015-150884,C00000163,13 February 2022,Standard Class,Home Office,OFF-ST-10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26,3,0,12.0276
US-2015-150885,C00000403,14 September 2023,Standard Class,Corporate,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",14.016,3,0.2,4.7304
US-2015-150886,C00000901,05 August 2023,Standard Class,Consumer,OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",105.42,2,0,51.6558
US-2015-150887,C00000604,24 April 2019,First Class,Consumer,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,55.176,3,0.2,-12.4146
US-2015-150888,C00000633,12 March 2020,Standard Class,Consumer,TEC-PH-10004977,Technology,Phones,GE 30524EE4,470.376,3,0.2,52.9173
US-2015-150889,C00000278,12 May 2020,Same Day,Consumer,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354.9,5,0,17.745
US-2015-150890,C00000211,07 September 2020,Second Class,Consumer,OFF-PA-10001457,Office Supplies,Paper,White GlueTop Scratch Pads,90.24,6,0,41.5104
US-2015-150891,C00000448,13 May 2020,Standard Class,Corporate,OFF-LA-10000248,Office Supplies,Labels,Avery 52,5.904,2,0.2,1.9926
US-2015-150892,C00000729,02 November 2019,Second Class,Corporate,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,125.976,3,0.2,47.241
US-2015-150893,C00000043,25 March 2020,Standard Class,Consumer,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,19.936,4,0.2,7.2268
US-2015-150894,C00000098,26 July 2023,Second Class,Corporate,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",18.56,4,0.2,6.496
US-2015-150895,C00000751,24 February 2021,Standard Class,Home Office,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,20.736,4,0.2,7.2576
US-2015-150896,C00000397,23 December 2021,Second Class,Corporate,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4164.05,5,0,83.281
US-2015-150897,C00000727,25 November 2019,First Class,Corporate,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",718.116,6,0.3,-71.8116
US-2015-150898,C00000323,11 December 2020,Standard Class,Consumer,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2.946,2,0.7,-2.0622
US-2015-150899,C00000047,10 April 2020,Standard Class,Consumer,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,239.97,3,0,67.1916
US-2015-150900,C00000562,27 August 2020,Standard Class,Corporate,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,3.552,3,0.2,1.2432
US-2015-150901,C00000501,06 July 2023,Standard Class,Home Office,TEC-AC-10001090,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,47.984,2,0.2,-1.1996
US-2015-150902,C00000444,07 July 2023,Second Class,Consumer,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,63.92,4,0,3.196
US-2015-150903,C00000764,25 December 2020,Standard Class,Consumer,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,14.952,2,0.7,-11.9616
US-2015-150904,C00000480,26 February 2019,Standard Class,Corporate,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",13.62,3,0,6.129
US-2015-150905,C00000712,04 February 2022,Standard Class,Corporate,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,114.2,5,0,52.532
US-2015-150906,C00000856,13 April 2023,Standard Class,Corporate,OFF-AR-10004062,Office Supplies,Art,Staples in misc. colors,31.44,3,0,7.86
US-2015-150907,C00000685,24 July 2021,Standard Class,Home Office,TEC-PH-10003655,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,5.94,3,0,1.6038
US-2015-150908,C00000362,31 January 2021,Same Day,Home Office,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,16.95,1,0,1.017
US-2015-150909,C00000360,01 October 2020,Standard Class,Consumer,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,13.392,3,0.2,3.1806
US-2015-150910,C00000737,07 May 2023,First Class,Consumer,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,53.568,4,0.2,19.4184
US-2015-150911,C00000516,24 June 2022,Standard Class,Home Office,FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",111.15,5,0,48.906
