Order ID,Client ID,Order Date,Segment,Product ID,Product Name,Sales,Quantity
US-2015-154084,C00000384,"Sunday, February 2, 2020",Consumer,OFF-BI-10001525,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5.715,5
US-2015-157242,C00000191,"Sunday, February 2, 2020",Home Office,FUR-FU-10003268,Eldon Radial Chair Mat for Low to Medium Pile Carpets,199.9,5
US-2015-159504,C00000391,"Sunday, February 2, 2020",Corporate,OFF-EN-10004386,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.576,3
US-2015-152060,C00000780,"Monday, February 3, 2020",Corporate,OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,14.952,2
US-2015-152538,C00001010,"Monday, February 3, 2020",Corporate,OFF-PA-10004243,Xerox 1939,37.94,2
US-2015-153008,C00000443,"Monday, February 3, 2020",Consumer,TEC-PH-10003811,Jabra Supreme Plus Driver Edition Headset,359.97,5
US-2015-153089,C00000838,"Monday, February 3, 2020",Consumer,FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,127.386,2
US-2015-153486,C00000629,"Monday, February 3, 2020",Consumer,OFF-PA-10003129,Tops White Computer Printout Paper,195.64,4
US-2015-155239,C00000742,"Monday, February 3, 2020",Home Office,OFF-PA-10004451,Xerox 222,10.368,2
US-2015-156458,C00001018,"Monday, February 3, 2020",Corporate,TEC-AC-10002217,Imation Clip USB flash drive - 8 GB,37.6,2
US-2015-157266,C00000927,"Monday, February 3, 2020",Consumer,FUR-CH-10004860,Global Low Back Tilter Chair,484.704,6
US-2015-157530,C00000406,"Monday, February 3, 2020",Consumer,OFF-PA-10001622,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",10.896,3
US-2015-158403,C00000730,"Monday, February 3, 2020",Consumer,TEC-PH-10002170,ClearSounds CSC500 Amplified Spirit Phone Corded phone,55.992,1
US-2015-150881,C00000444,"Tuesday, February 4, 2020",Home Office,OFF-ST-10002562,Staple magnet,18.76,2
US-2015-151000,C00000267,"Tuesday, February 4, 2020",Corporate,OFF-PA-10004359,Multicolor Computer Printout Paper,419.4,5
US-2015-151228,C00000267,"Tuesday, February 4, 2020",Consumer,OFF-BI-10003091,GBC DocuBind TL200 Manual Binding Machine,895.92,5
US-2015-151646,C00001001,"Tuesday, February 4, 2020",Home Office,TEC-PH-10000347,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,7.92,2
US-2015-152095,C00000750,"Tuesday, February 4, 2020",Corporate,OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,12.462,3
US-2015-152219,C00000934,"Tuesday, February 4, 2020",Consumer,OFF-AR-10004027,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",7.56,3
US-2015-152415,C00000644,"Tuesday, February 4, 2020",Home Office,OFF-AR-10003158,Fluorescent Highlighters by Dixon,15.92,4
US-2015-154131,C00000334,"Tuesday, February 4, 2020",Consumer,OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,14.301,7
US-2015-157093,C00000039,"Tuesday, February 4, 2020",Consumer,FUR-FU-10001861,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",58.2,3
US-2015-158542,C00000966,"Tuesday, February 4, 2020",Home Office,OFF-AR-10002255,Newell 346,8.64,3
US-2015-158671,C00000151,"Tuesday, February 4, 2020",Consumer,OFF-BI-10002072,Cardinal Slant-D Ring Binders,13.904,2
US-2015-152289,C00000884,"Wednesday, February 5, 2020",Home Office,TEC-PH-10003442,Samsung Replacement EH64AVFWE Premium Headset,22,4
US-2015-157571,C00000090,"Wednesday, February 5, 2020",Corporate,FUR-FU-10003664,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",190.92,5
US-2015-159797,C00000717,"Wednesday, February 5, 2020",Consumer,OFF-BI-10004656,Peel & Stick Add-On Corner Pockets,1.728,1
US-2015-151350,C00000303,"Thursday, February 6, 2020",Consumer,OFF-AP-10001271,Eureka The Boss Cordless Rechargeable Stick Vac,152.94,3
US-2015-153610,C00000409,"Thursday, February 6, 2020",Corporate,OFF-LA-10003223,Avery 508,9.82,2
US-2015-154599,C00000418,"Thursday, February 6, 2020",Consumer,FUR-FU-10001025,"Eldon Imàge Series Desk Accessories, Clear",11.664,3
US-2015-155198,C00000962,"Thursday, February 6, 2020",Consumer,OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",10.78,5
US-2015-159875,C00000523,"Thursday, February 6, 2020",Consumer,FUR-TA-10001889,Bush Advantage Collection Racetrack Conference Table,1018.104,4
US-2015-151834,C00000121,"Friday, February 7, 2020",Corporate,FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,1522.638,9
US-2015-154088,C00000935,"Friday, February 7, 2020",Consumer,OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",2.412,1
US-2015-155381,C00000726,"Friday, February 7, 2020",Consumer,OFF-PA-10000605,Xerox 1950,9.248,2
US-2015-156473,C00000858,"Friday, February 7, 2020",Consumer,OFF-PA-10002986,Xerox 1898,32.064,6
US-2015-158128,C00000117,"Friday, February 7, 2020",Home Office,OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,82.344,3
US-2015-151993,C00000646,"Saturday, February 8, 2020",Home Office,TEC-PH-10002789,LG Exalt,748.752,8
US-2015-152013,C00001030,"Saturday, February 8, 2020",Consumer,OFF-BI-10000404,Avery Printable Repositionable Plastic Tabs,1.72,1
US-2015-152983,C00000939,"Saturday, February 8, 2020",Consumer,OFF-EN-10003296,Tyvek Side-Opening Peel & Seel Expanding Envelopes,271.44,3
US-2015-154129,C00000666,"Saturday, February 8, 2020",Consumer,OFF-PA-10000807,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",38.52,9
US-2015-157866,C00000140,"Saturday, February 8, 2020",Corporate,OFF-PA-10004451,Xerox 222,32.4,5
US-2015-158249,C00000665,"Saturday, February 8, 2020",Corporate,OFF-PA-10001970,Xerox 1881,61.4,5
US-2015-159529,C00000960,"Saturday, February 8, 2020",Corporate,FUR-FU-10004090,"Executive Impressions 14"" Contract Wall Clock",22.23,1
US-2015-160220,C00000764,"Saturday, February 8, 2020",Corporate,OFF-ST-10000798,2300 Heavy-Duty Transfer File Systems by Perma,49.96,2
US-2015-150691,C00000017,"Sunday, February 9, 2020",Consumer,TEC-PH-10004434,Cisco IP Phone 7961G VoIP phone - Dark gray,271.9,2
US-2015-151490,C00000249,"Sunday, February 9, 2020",Consumer,OFF-BI-10004040,Wilson Jones Impact Binders,10.36,2
US-2015-151526,C00000015,"Sunday, February 9, 2020",Corporate,OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",4.419,3
US-2015-152017,C00000904,"Sunday, February 9, 2020",Consumer,OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",40.096,14
US-2015-155765,C00000505,"Sunday, February 9, 2020",Home Office,OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,31.155,5
US-2015-156135,C00000977,"Sunday, February 9, 2020",Consumer,FUR-FU-10001847,Eldon Image Series Black Desk Accessories,12.42,3
US-2015-157830,C00000872,"Sunday, February 9, 2020",Consumer,FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,4
US-2015-158707,C00000337,"Sunday, February 9, 2020",Corporate,FUR-FU-10001867,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",17.024,2
US-2015-158863,C00000995,"Sunday, February 9, 2020",Corporate,FUR-FU-10002960,"Eldon 200 Class Desk Accessories, Burgundy",35.168,7
US-2015-159436,C00000962,"Sunday, February 9, 2020",Consumer,OFF-FA-10001883,"Alliance Super-Size Bands, Assorted Sizes",93.36,12
US-2015-150870,C00000583,"Monday, February 10, 2020",Home Office,OFF-SU-10002522,Acme Kleen Earth Office Shears,6.208,2
US-2015-157827,C00000344,"Monday, February 10, 2020",Corporate,OFF-BI-10001787,Wilson Jones Four-Pocket Poly Binders,26.16,4
US-2015-160371,C00000965,"Monday, February 10, 2020",Consumer,FUR-CH-10004287,SAFCO Arco Folding Chair,1740.06,9
US-2015-150908,C00000362,"Tuesday, February 11, 2020",Home Office,TEC-AC-10003441,Kingston Digital DataTraveler 32GB USB 2.0,16.95,1
US-2015-152767,C00001044,"Tuesday, February 11, 2020",Consumer,OFF-PA-10001560,"Adams Telephone Message Books, 5 1/4” x 11”",14.496,3
US-2015-153384,C00000598,"Tuesday, February 11, 2020",Consumer,TEC-PH-10002789,LG Exalt,280.782,3
US-2015-157132,C00000485,"Tuesday, February 11, 2020",Corporate,FUR-FU-10000397,Luxo Economy Swing Arm Lamp,39.88,2
US-2015-158598,C00000191,"Tuesday, February 11, 2020",Corporate,OFF-PA-10001144,Xerox 1913,166.44,3
US-2015-158744,C00000130,"Tuesday, February 11, 2020",Corporate,OFF-ST-10003816,Fellowes High-Stak Drawer Files,563.808,4
US-2015-153674,C00000288,"Wednesday, February 12, 2020",Consumer,OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,1.928,2
US-2015-155481,C00000682,"Wednesday, February 12, 2020",Corporate,OFF-EN-10003845,Colored Envelopes,8.856,3
US-2015-155531,C00000085,"Wednesday, February 12, 2020",Consumer,OFF-EN-10003286,Staple envelope,74.52,9
US-2015-157282,C00001001,"Wednesday, February 12, 2020",Consumer,OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",10.128,2
US-2015-160466,C00000105,"Wednesday, February 12, 2020",Home Office,OFF-FA-10004838,"Super Bands, 12/Pack",5.58,3
US-2015-152340,C00000170,"Thursday, February 13, 2020",Consumer,OFF-PA-10001363,Xerox 1933,24.56,2
US-2015-152376,C00000265,"Thursday, February 13, 2020",Corporate,TEC-AC-10001314,Case Logic 2.4GHz Wireless Keyboard,239.952,6
US-2015-154338,C00000379,"Thursday, February 13, 2020",Home Office,OFF-ST-10001476,Steel Personal Filing/Posting Tote,284.08,10
US-2015-154724,C00000745,"Thursday, February 13, 2020",Home Office,OFF-BI-10001989,Premium Transparent Presentation Covers by GBC,104.9,5
US-2015-158632,C00000196,"Thursday, February 13, 2020",Corporate,TEC-PH-10001300,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",67.04,4
US-2015-158777,C00001024,"Thursday, February 13, 2020",Consumer,FUR-FU-10000010,"DAX Value U-Channel Document Frames, Easel Back",39.76,8
US-2015-155279,C00001020,"Friday, February 14, 2020",Home Office,OFF-FA-10002983,Advantus SlideClip Paper Clips,19.096,7
US-2015-156216,C00000376,"Friday, February 14, 2020",Consumer,OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,76.776,4
US-2015-157169,C00000039,"Friday, February 14, 2020",Consumer,OFF-PA-10003039,Xerox 1960,92.94,3
US-2015-157414,C00000735,"Friday, February 14, 2020",Corporate,OFF-FA-10002815,Staples,21.312,6
US-2015-160326,C00000335,"Friday, February 14, 2020",Consumer,OFF-AR-10001955,Newell 319,47.616,3
US-2015-153230,C00000778,"Saturday, February 15, 2020",Consumer,TEC-PH-10004531,OtterBox Commuter Series Case - iPhone 5 & 5s,35.184,2
US-2015-153338,C00000342,"Saturday, February 15, 2020",Consumer,TEC-PH-10002200,Aastra 6757i CT Wireless VoIP phone,344.704,2
US-2015-156199,C00001046,"Saturday, February 15, 2020",Consumer,OFF-ST-10004186,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",443.92,4
US-2015-158443,C00000637,"Saturday, February 15, 2020",Corporate,TEC-PH-10001615,AT&T CL82213,86.97,3
US-2015-158935,C00000871,"Saturday, February 15, 2020",Consumer,OFF-PA-10000675,Xerox 1919,368.91,9
US-2015-159471,C00000642,"Saturday, February 15, 2020",Consumer,OFF-LA-10004484,Avery 476,8.26,2
US-2015-155794,C00001014,"Sunday, February 16, 2020",Corporate,OFF-ST-10002574,"SAFCO Commercial Wire Shelving, Black",828.84,6
US-2015-156201,C00000910,"Sunday, February 16, 2020",Consumer,OFF-EN-10001219,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",7.64,1
US-2015-156536,C00000598,"Sunday, February 16, 2020",Consumer,OFF-BI-10004600,Ibico Ibimaster 300 Manual Binding System,1103.97,3
US-2015-157362,C00000516,"Sunday, February 16, 2020",Home Office,TEC-AC-10004510,Logitech Desktop MK120 Mouse and keyboard Combo,49.08,3
US-2015-157435,C00000077,"Sunday, February 16, 2020",Corporate,TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,17.9,2
US-2015-157448,C00000690,"Sunday, February 16, 2020",Corporate,OFF-AR-10001615,Newell 34,59.52,3
US-2015-157497,C00000976,"Sunday, February 16, 2020",Home Office,OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,848.544,4
US-2015-157616,C00000622,"Sunday, February 16, 2020",Consumer,OFF-LA-10002787,Avery 480,26.25,7
US-2015-160098,C00000492,"Sunday, February 16, 2020",Consumer,OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",79.45,7
US-2015-160357,C00000228,"Sunday, February 16, 2020",Home Office,OFF-AR-10001427,Newell 330,11.96,2
US-2015-151995,C00000446,"Monday, February 17, 2020",Home Office,FUR-FU-10000221,"Master Caster Door Stop, Brown",25.4,5
US-2015-155906,C00000077,"Monday, February 17, 2020",Corporate,TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,239.7,6
US-2015-151019,C00000774,"Tuesday, February 18, 2020",Consumer,OFF-AR-10001897,Model L Table or Wall-Mount Pencil Sharpener,43.176,3
US-2015-151073,C00000851,"Tuesday, February 18, 2020",Corporate,OFF-PA-10004983,Xerox 23,31.104,6
US-2015-153935,C00000827,"Tuesday, February 18, 2020",Consumer,OFF-BI-10004230,GBC Recycled Grain Textured Covers,31.086,3
US-2015-156329,C00000334,"Tuesday, February 18, 2020",Consumer,OFF-EN-10003296,Tyvek Side-Opening Peel & Seel Expanding Envelopes,361.92,4
US-2015-158439,C00000417,"Tuesday, February 18, 2020",Corporate,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,2
US-2015-159185,C00000870,"Tuesday, February 18, 2020",Consumer,OFF-PA-10003172,Xerox 1996,12.96,2
US-2015-152204,C00000167,"Wednesday, February 19, 2020",Consumer,OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener,68.97,3
US-2015-155504,C00000914,"Wednesday, February 19, 2020",Corporate,FUR-FU-10002885,Magna Visual Magnetic Picture Hangers,9.64,2
US-2015-155739,C00000966,"Wednesday, February 19, 2020",Consumer,OFF-AR-10001374,"BIC Brite Liner Highlighters, Chisel Tip",15.552,3
US-2015-156695,C00000356,"Wednesday, February 19, 2020",Consumer,OFF-AR-10003811,Newell 327,6.63,3
US-2015-157320,C00000005,"Wednesday, February 19, 2020",Consumer,OFF-AP-10000692,Fellowes Mighty 8 Compact Surge Protector,64.864,4
US-2015-157753,C00000208,"Wednesday, February 19, 2020",Corporate,OFF-PA-10000357,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",98.376,3
US-2015-159247,C00001029,"Wednesday, February 19, 2020",Consumer,TEC-CO-10000971,Hewlett Packard 310 Color Digital Copier,479.984,2
US-2015-159431,C00000710,"Wednesday, February 19, 2020",Consumer,OFF-BI-10004995,GBC DocuBind P400 Electric Binding System,5443.96,4
US-2015-151581,C00000659,"Thursday, February 20, 2020",Consumer,OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,11.168,4
US-2015-152931,C00000132,"Thursday, February 20, 2020",Home Office,OFF-PA-10002615,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",10.584,3
US-2015-155561,C00000143,"Thursday, February 20, 2020",Consumer,OFF-PA-10003971,Xerox 1965,17.94,3
US-2015-156054,C00000564,"Thursday, February 20, 2020",Consumer,OFF-AP-10003622,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",18.2,7
US-2015-157692,C00000256,"Thursday, February 20, 2020",Consumer,OFF-BI-10001989,Premium Transparent Presentation Covers by GBC,62.94,3
US-2015-158354,C00000943,"Thursday, February 20, 2020",Consumer,TEC-CO-10002095,Hewlett Packard 610 Color Digital Copier / Printer,999.98,2
US-2015-158940,C00000527,"Thursday, February 20, 2020",Consumer,TEC-AC-10004633,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",34.95,5
US-2015-158952,C00000129,"Thursday, February 20, 2020",Consumer,OFF-BI-10004318,Ibico EB-19 Dual Function Manual Binding System,276.784,2
US-2015-159189,C00000680,"Thursday, February 20, 2020",Consumer,OFF-BI-10000962,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",32.54,2
US-2015-150831,C00000718,"Friday, February 21, 2020",Corporate,OFF-AR-10003481,Newell 348,13.12,4
US-2015-156879,C00000386,"Friday, February 21, 2020",Consumer,OFF-AR-10001761,Avery Hi-Liter Smear-Safe Highlighters,18.688,4
US-2015-159591,C00000544,"Friday, February 21, 2020",Corporate,OFF-BI-10004139,Fellowes Presentation Covers for Comb Binding Machines,116.4,8
US-2015-159838,C00000824,"Friday, February 21, 2020",Consumer,OFF-AR-10001954,Newell 331,19.56,5
US-2015-150682,C00000882,"Saturday, February 22, 2020",Corporate,FUR-BO-10002598,"Hon Metal Bookcases, Putty",638.82,9
US-2015-151470,C00000266,"Saturday, February 22, 2020",Corporate,OFF-BI-10003719,Large Capacity Hanging Post Binders,44.91,6
US-2015-153000,C00000970,"Saturday, February 22, 2020",Consumer,OFF-ST-10004634,"Personal Folder Holder, Ebony",33.63,3
US-2015-153365,C00000379,"Saturday, February 22, 2020",Consumer,OFF-BI-10001153,Ibico Recycled Grain-Textured Covers,20.724,2
US-2015-158624,C00000671,"Saturday, February 22, 2020",Consumer,FUR-CH-10003956,Novimex High-Tech Fabric Mesh Task Chair,113.568,2
US-2015-158943,C00000305,"Saturday, February 22, 2020",Corporate,OFF-BI-10000848,Angle-D Ring Binders,4.923,3
US-2015-159332,C00000822,"Saturday, February 22, 2020",Consumer,OFF-PA-10004675,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",12.7,2
US-2015-153070,C00000779,"Sunday, February 23, 2020",Consumer,TEC-AC-10002718,Belkin Standard 104 key USB Keyboard,35.016,3
US-2015-156561,C00000102,"Sunday, February 23, 2020",Consumer,OFF-PA-10002986,Xerox 1898,26.72,5
US-2015-157006,C00000799,"Sunday, February 23, 2020",Home Office,TEC-PH-10003442,Samsung Replacement EH64AVFWE Premium Headset,5.5,1
US-2015-160373,C00000406,"Sunday, February 23, 2020",Consumer,FUR-FU-10000794,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,2
US-2015-151920,C00000284,"Monday, February 24, 2020",Consumer,FUR-FU-10004665,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",821.88,6
US-2015-152792,C00000094,"Monday, February 24, 2020",Consumer,OFF-PA-10000474,Easy-staple paper,141.76,5
US-2015-155609,C00000274,"Monday, February 24, 2020",Corporate,FUR-CH-10000785,Global Ergonomic Managers Chair,977.292,6
US-2015-155822,C00000062,"Monday, February 24, 2020",Consumer,OFF-SU-10002503,Acme Preferred Stainless Steel Scissors,22.72,4
US-2015-159201,C00000757,"Monday, February 24, 2020",Consumer,FUR-FU-10003623,"DataProducts Ampli Magnifier Task Lamp, Black,",129.888,6
US-2015-159918,C00000708,"Monday, February 24, 2020",Consumer,TEC-AC-10000487,SanDisk Cruzer 4 GB USB Flash Drive,15.576,3
US-2015-152980,C00000156,"Tuesday, February 25, 2020",Consumer,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,59.98,2
US-2015-154650,C00000613,"Tuesday, February 25, 2020",Corporate,OFF-AR-10004441,BIC Brite Liner Highlighters,13.248,4
US-2015-155536,C00000916,"Tuesday, February 25, 2020",Consumer,FUR-FU-10001889,Ultra Door Pull Handle,94.68,9
US-2015-155618,C00000567,"Tuesday, February 25, 2020",Consumer,OFF-ST-10003442,Eldon Portable Mobile Manager,84.84,3
US-2015-155753,C00001003,"Tuesday, February 25, 2020",Corporate,OFF-BI-10003727,Avery Durable Slant Ring Binders With Label Holder,3.762,3
US-2015-157610,C00000017,"Tuesday, February 25, 2020",Corporate,OFF-AP-10001947,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,21.984,6
US-2015-157702,C00000403,"Tuesday, February 25, 2020",Home Office,FUR-FU-10001546,Dana Swing-Arm Lamps,8.544,2
US-2015-157917,C00000394,"Tuesday, February 25, 2020",Home Office,FUR-CH-10004218,"Global Fabric Manager's Chair, Dark Gray",403.92,5
US-2015-159107,C00000478,"Tuesday, February 25, 2020",Consumer,OFF-AR-10003158,Fluorescent Highlighters by Dixon,12.736,4
US-2015-153802,C00000962,"Wednesday, February 26, 2020",Consumer,OFF-PA-10000806,Xerox 1934,111.96,2
US-2015-154582,C00000110,"Wednesday, February 26, 2020",Consumer,OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,209.6,5
